Site_Seq,Site,Seq,Date,month,Order,Family,Lowest_ID,mass_mg
SG-SEQ2,SG,SEQ2,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ2,SG,SEQ2,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ2,SG,SEQ2,2021-05-08,May,Hymenoptera,Pteromalidae,Hymenoptera,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Hymenoptera,Braconidae,Hymenoptera,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Copepoda,NA,Copepoda,NA
SG-SEQ1,SG,SEQ1,2021-05-08,May,Copepoda,NA,Copepoda,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Amphipoda,Hyalellidae,Amphipoda,0.7427156183029474
SG-SEQ3,SG,SEQ3,2021-05-08,May,Copepoda,NA,Copepoda,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Copepoda,NA,Copepoda,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Oligochaeta,Lumbriculidae ?,Oligochaeta,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Acari,Hydrachnidiae,Acari,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Copepoda,NA,Copepoda,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.03803963817754607
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.022729822216807697
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.022729822216807697
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.03803963817754607
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.011
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.03803963817754607
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.03803963817754607
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.022729822216807697
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Mymaridae,Hymenoptera,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Mymaridae,Hymenoptera,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Eulophidae,Hymenoptera,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Sialidae,Hymenoptera,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Pteromalidae,Hymenoptera,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Braconidae,Hymenoptera,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Terrestrial,NA,Terrestrial,0.00318089250573954
SG-SEQ3,SG,SEQ3,2021-05-08,May,Oligochaeta,NA,Oligochaeta,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Oligochaeta,NA,Oligochaeta,0.3657
SG-SEQ3,SG,SEQ3,2021-05-08,May,Copepoda,NA,Copepoda,NA
SG-SEQ3,SG,SEQ3,2021-05-08,May,Hymenoptera,Trichogrammatidae,Hymenoptera,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Planorbidae,Gastropoda,1.7287748424402165
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Terrestrial,NA,Terrestrial,0.011
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Copepoda,NA,Copepoda,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Acari,Hydrachnidiae,Acari,NA
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.0033555151426343075
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG2-SEQ1,LAG2,SEQ1,2021-05-02,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.7287748424402165
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.1576802310378114
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.1576802310378114
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,2.6714821702523117e-5
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.7287748424402165
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Acari,Hydrachnidiae,Acari,NA
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Acari,Hydrachnidiae,Acari,NA
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Acari,Hydrachnidiae,Acari,NA
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Acari,Hydrachnidiae,Acari,NA
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.7287748424402165
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Acari,Hydrachnidiae,Acari,NA
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,2.462348157280382
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.1576802310378114
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.42146947480412056
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Acari,Hydrachnidiae,Acari,NA
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.728697715384719
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,1.7287748424402165
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.09089800068313937
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.215647961413137
LAG1-SEQ1,LAG1,SEQ1,2021-05-06,May,Gastropoda,Tateidae,Gastropoda,0.0269
